Catalogue Code,Reference Number,URL
bkat,2655,"https://data.mgh.de/databases/clavis/wiki/index.php/Milano,_Biblioteca_Ambrosiana,_S._33_sup."
cla,1247,"https://data.mgh.de/databases/clavis/wiki/index.php/M%C3%BCnchen,_BSB,_Clm_5508"
bkat,2987a,"https://data.mgh.de/databases/clavis/wiki/index.php/M%C3%BCnchen,_BSB,_Clm_5508"
cla,1255,"https://data.mgh.de/databases/clavis/wiki/index.php/M%C3%BCnchen,_BSB,_Clm_6243"
bkat,3001,"https://data.mgh.de/databases/clavis/wiki/index.php/M%C3%BCnchen,_BSB,_Clm_6243"
bkat,3125,"https://data.mgh.de/databases/clavis/wiki/index.php/M%C3%BCnchen,_BSB,_Clm_14008"
bkat,3208,"https://data.mgh.de/databases/clavis/wiki/index.php/M%C3%BCnchen,_BSB,_Clm_14468"
cla,1305,"https://data.mgh.de/databases/clavis/wiki/index.php/M%C3%BCnchen,_BSB,_Clm_14540"
bkat,3231,"https://data.mgh.de/databases/clavis/wiki/index.php/M%C3%BCnchen,_BSB,_Clm_14540"
bkat,2987a,"https://data.mgh.de/databases/clavis/wiki/index.php/M%C3%BCnchen,_BSB,_Clm_29550/4"
bkat,3627,"https://data.mgh.de/databases/clavis/wiki/index.php/Novara,_Archivio_Storico_Diocesano,_XXX"
bkat,3938,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_Biblioth%C3%A8que_Mazarine,_1645"
cla,518,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_Collection_Baluze_270"
bkat,3949,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_Collection_Baluze_270"
bkat,2584,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_Collection_Baluze_270"
cla,528,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._1451"
bkat,4011,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._1451"
bkat,4013,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._1453"
bkat,4014,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._1454"
bkat,4015,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._1455"
cla,529,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._1564"
bkat,4027,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._1564"
cla,554,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._3836"
bkat,4277b,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._3836"
bkat,4278,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._3837"
bkat,4281,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._3842A"
bkat,4282,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._3843"
bkat,4281,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._3848A"
bkat,4296,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._4279"
cla,620,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._12097"
bkat,4728,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._12097"
bkat,4729,"https://data.mgh.de/databases/clavis/wiki/index.php/Paris,_BnF,_lat._12098"
