Catalogue Code,Reference Number,URL
bkat,5934,https://capitularia.uni-koeln.de/mss/st-paul-abs-4-1/
bkat,2331,https://capitularia.uni-koeln.de/mss/st-petersburg-sb-q-v-ii-11/
bkat,6027,https://capitularia.uni-koeln.de/mss/strassburg-sb-c-v-6/
bkat,6307,https://capitularia.uni-koeln.de/mss/turin-bnu-fragment/
bkat,6352,https://capitularia.uni-koeln.de/mss/valenciennes-bm-162/
bkat,6353,https://capitularia.uni-koeln.de/mss/valenciennes-bm-162/
bkat,6631,https://capitularia.uni-koeln.de/mss/vatikan-bav-reg-lat-191/
bkat,6632,https://capitularia.uni-koeln.de/mss/vatikan-bav-reg-lat-191/
bkat,6633,https://capitularia.uni-koeln.de/mss/vatikan-bav-reg-lat-191/
bkat,6668,https://capitularia.uni-koeln.de/mss/vatikan-bav-reg-lat-338/
bkat,6744,https://capitularia.uni-koeln.de/mss/vatikan-bav-reg-lat-980/
bkat,6745,https://capitularia.uni-koeln.de/mss/vatikan-bav-reg-lat-980/
bkat,6749,https://capitularia.uni-koeln.de/mss/vatikan-bav-reg-lat-994/
bkat,6752,https://capitularia.uni-koeln.de/mss/vatikan-bav-reg-lat-1000b/
bkat,6754,https://capitularia.uni-koeln.de/mss/vatikan-bav-reg-lat-1023/
bkat,6773,https://capitularia.uni-koeln.de/mss/vatikan-bav-reg-lat-1283a/
bkat,6774,https://capitularia.uni-koeln.de/mss/vatikan-bav-reg-lat-1283a/
bkat,6775,https://capitularia.uni-koeln.de/mss/vatikan-bav-reg-lat-1283a/
bkat,6882,https://capitularia.uni-koeln.de/mss/vatikan-bav-vat-lat-3827/
bkat,6903,https://capitularia.uni-koeln.de/mss/vatikan-bav-vat-lat-5359/
bkat,6904,https://capitularia.uni-koeln.de/mss/vatikan-bav-vat-lat-5359/
bkat,7012,https://capitularia.uni-koeln.de/mss/vercelli-bce-clxxiv/
bkat,7013,https://capitularia.uni-koeln.de/mss/vercelli-bce-clxxv/
bkat,6980,https://capitularia.uni-koeln.de/mss/vercelli-bce-xv/
bkat,7131,https://capitularia.uni-koeln.de/mss/wien-oenb-501/
bkat,7256,https://capitularia.uni-koeln.de/mss/wien-oenb-ser-n-3761/
bkat,7298,https://capitularia.uni-koeln.de/mss/wolfenbuettel-hab-aug-4-50-2/
bkat,7303,https://capitularia.uni-koeln.de/mss/wolfenbuettel-hab-blankenb-130/
bkat,7325,https://capitularia.uni-koeln.de/mss/wolfenbuettel-hab-gud-lat-299/
bkat,7638,https://capitularia.uni-koeln.de/mss/zuerich-zb-rh-hist-28/
cla,1061,https://capitularia.uni-koeln.de/mss/berlin-sb-phill-1745/
cla,**1061,https://capitularia.uni-koeln.de/mss/berlin-sb-phill-1745/
cla,Suppl. p. 60-61,https://capitularia.uni-koeln.de/mss/berlin-sb-phill-1745/
