Catalogue Code,Reference Number,URL
bkat,4328,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-4759
bkat,4329,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-4759a
bkat,4330,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-4759b
bkat,4332,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-4787
bkat,4333,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-4788
bkat,4564,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-8801
bkat,4655,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-10753
bkat,4656,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-10754
bkat,4658,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-10758
bkat,4728,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-12097
bkat,4834,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-12445
bkat,4837,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-12448
bkat,5040,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-18236
bkat,5064,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-nouv-acq-lat-204
bkat,5124,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-nouv-acq-lat-2318
bkat,5490,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-338
bkat,5501,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sa-xxx
bkat,5841,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-729
bkat,5842,http://www.leges.uni-koeln.de/mss/handschrift/st-gallen-sb-732
bkat,5934,http://www.leges.uni-koeln.de/mss/handschrift/st-paul-abs-4-1
bkat,5977,http://www.leges.uni-koeln.de/mss/handschrift/schwerin-lha-i-y
bkat,6027,http://www.leges.uni-koeln.de/mss/handschrift/strassburg-sb-c-v-6
bkat,6185,http://www.leges.uni-koeln.de/mss/handschrift/trier-sb-843
bkat,6225,http://www.leges.uni-koeln.de/mss/handschrift/trier-sb-mappe-x-frg-1
bkat,6274,http://www.leges.uni-koeln.de/mss/handschrift/troyes-bm-1406
bkat,6443,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-ottob-lat-2225
bkat,6552,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-pal-lat-773
bkat,6582,http://www.leges.uni-koeln.de/mss/handschrift/vatikan-bav-pal-lat-1564
